fid,3D_Easting,3D_Northing,fid_2,theme,2D_Easting,2D_Northing,Distance_Easting,Distance_Northing,Distance
51,375858.062,173863.025,82683,Buildings,375855.27,173864.66,2.79199999995762,-1.63500000000931,3.23550444286418
52,375664.982,173905.542,82527,Buildings,375662.457,173904.71,2.52500000002328,0.831999999994878,2.65854264590754
53,375698.215,173863.523,82543,Buildings,375695.314,173862.691,2.90100000001257,0.831999999994878,3.0179504634875
54,375746.597,173812.1,132182,Buildings,375744.32,173812.19,2.27700000000186,-0.0899999999965075,2.27877796198047
55,375746.597,173812.1,132186,Buildings,375744.32,173812.19,2.27700000000186,-0.0899999999965075,2.27877796198047
56,375816.178,173836.573,132437,Buildings,375812.67,173836.96,3.50800000003073,-0.386999999987893,3.52928222167146
57,375816.178,173836.573,72928,Buildings,375812.67,173836.96,3.50800000003073,-0.386999999987893,3.52928222167146
58,375703.173,173725.817,82586,Buildings,375701.239,173725.899,1.93400000000838,-0.0819999999948777,1.9357375855295
59,375634.654,173852.324,82529,Buildings,375632.098,173851.508,2.5559999999823,0.815999999991618,2.68309373669573
60,375786.409,173874.264,82611,Buildings,375783.045,173875.04,3.3640000000014,-0.776000000012573,3.45234297253748
61,375786.409,173874.264,82599,Buildings,375783.045,173875.04,3.3640000000014,-0.776000000012573,3.45234297253748
62,375804.627,173770.714,132327,Buildings,375801.743,173771.009,2.88399999996182,-0.294999999983702,2.89904829207279
63,375685.5,173757.04,132382,Buildings,375683.04,173758.263,2.46000000002095,-1.22299999999814,2.74724025161589
64,375864.571,173853.966,107293,Buildings,375862.375,173855.652,2.19599999999627,-1.68600000001607,2.76857580716834
65,375270.162,173104.614,72936,Buildings,375269.942,173100.726,0.220000000030268,3.88800000000629,3.89421930559415
66,375476.858,171451.518,103708,Buildings,375475.605,171451.837,1.25300000002608,-0.318999999988591,1.29296945055097
67,375226.915,173073.761,72964,Buildings,375225.316,173074.251,1.59899999998743,-0.489999999990687,1.67239379332461
68,375078.647,166457.209,61190,Buildings,375076.95,166456.67,1.69699999998556,0.538999999989755,1.7805420522807
69,375721.557,166665.16,63105,Buildings,375719.25,166663.15,2.30699999997159,2.01000000000931,3.05979558139206
70,375872.954,168414.53,107764,Buildings,375871.34,168414.62,1.6140000000014,-0.0899999999965075,1.61650734610266
71,375135.485,170277.329,72951,Buildings,375133.28,170277.63,2.20499999995809,-0.301000000006752,2.22544961745245
72,375691.413,171460.36,32530,Buildings,375690.35,171460.29,1.06300000002375,0.0699999999778811,1.06530230453491
73,375646.245,166750.027,62673,Buildings,375644.6,166749.1,1.64500000001863,0.926999999996042,1.88821450054117
74,375890.396,168432.262,110023,Buildings,375888.42,168432.38,1.97600000002421,-0.118000000016764,1.97952014389843
75,375091.123,172737.883,132463,Buildings,375089.05,172737.76,2.07300000003306,0.122999999992317,2.07664585332579
76,375568.159,166367.758,178805,Buildings,375565.85,166367.85,2.30900000000838,-0.092000000004191,2.3108321012223
77,375568.159,166367.758,178809,Buildings,375565.85,166367.85,2.30900000000838,-0.092000000004191,2.3108321012223
78,375670.588,166922.222,156329,Buildings,375669.9,166921.8,0.687999999965541,0.422000000020489,0.807110896946558
79,375172.679,170463.357,72943,Buildings,375170.45,170462.57,2.22899999999208,0.786999999982072,2.36385490247107
80,375172.679,170463.357,72947,Buildings,375170.45,170462.57,2.22899999999208,0.786999999982072,2.36385490247107
81,375704.011,166481.95,156764,Buildings,375703.35,166482.55,0.661000000021886,-0.599999999976717,0.892704318350143
82,375403.769,167580.498,110540,Buildings,375402,167578.94,1.76899999997113,1.55799999998999,2.35727066750228
83,375501.783,169599.77,82256,Buildings,375500.41,169598.06,1.37300000002142,1.70999999999185,2.1929954400388
84,375067.31,170482.44,67754,Buildings,375064.5,170481.53,2.80999999999767,0.910000000003492,2.95367567616915
85,375067.31,170482.44,67750,Buildings,375064.5,170481.53,2.80999999999767,0.910000000003492,2.95367567616915
86,375280.211,173084.639,82451,Buildings,375278.57,173084.4,1.64100000000326,0.239000000001397,1.65831299820371
87,375475.43,171430.818,103715,Buildings,375474,171430.25,1.42999999999302,0.567999999999302,1.53867605426848
88,375475.43,171430.818,103707,Buildings,375474,171430.25,1.42999999999302,0.567999999999302,1.53867605426848
89,375148.192,173088.059,72884,Buildings,375147.2,173087.58,0.991999999969266,0.479000000021188,1.10159202972758
90,375148.192,173088.059,72888,Buildings,375147.2,173087.58,0.991999999969266,0.479000000021188,1.10159202972758
91,375747.222,166631.683,63122,Buildings,375745.73,166631.14,1.49200000002747,0.542999999976018,1.58773832858439
92,375747.222,166631.683,63126,Buildings,375745.73,166631.14,1.49200000002747,0.542999999976018,1.58773832858439
93,375884.41,168399.437,107759,Buildings,375881.23,168399.26,3.17999999999302,0.176999999996042,3.18492213404883
94,375480.168,169596.367,82253,Buildings,375479.09,169595,1.07799999997951,1.36699999999837,1.74091154282789
95,375480.168,169596.367,82249,Buildings,375479.09,169595,1.07799999997951,1.36699999999837,1.74091154282789
96,375126.044,170502.822,67673,Buildings,375124.09,170502.68,1.9539999999688,0.141999999992549,1.95915287812768
97,375293.548,173112.412,82504,Buildings,375294.758,173111.554,-1.20999999996275,0.858000000007451,1.48332868910523
98,375293.548,173112.412,82508,Buildings,375294.758,173111.554,-1.20999999996275,0.858000000007451,1.48332868910523
99,375427.301,171471.763,103719,Buildings,375425.95,171471.144,1.35099999996601,0.619000000006054,1.48605585356528
100,375255.305,173062.061,72828,Buildings,375253.51,173062.2,1.7949999999837,-0.13900000002468,1.80037385005125
101,375118.934,166404.819,59237,Buildings,375117.05,166404.25,1.88400000002002,0.568999999988591,1.96804903395786
102,375670.771,166690.284,96959,Buildings,375668.9,166689.9,1.87099999998463,0.384000000020023,1.9099992146485
103,375898.085,168397.982,106389,Buildings,375899.83,168397.06,-1.74499999999534,0.921999999991385,1.97360305025298
104,375175.512,170280.674,35631,Buildings,375173.62,170279.45,1.89199999999255,1.22399999998743,2.25340631044227
105,375175.512,170280.674,35639,Buildings,375173.62,170279.45,1.89199999999255,1.22399999998743,2.25340631044227
106,375707.144,171490.639,103788,Buildings,375705.487,171490.055,1.65699999994831,0.584000000002561,1.75690210308705
107,375114.681,172734.411,132455,Buildings,375112.65,172734.46,2.03099999995902,-0.0489999999990687,2.03159100210487
108,375534.805,166303.943,178682,Buildings,375534.9,166304.95,-0.095000000030268,-1.00700000001234,1.0114712057348
109,375534.805,166303.943,178686,Buildings,375534.9,166304.95,-0.095000000030268,-1.00700000001234,1.0114712057348
110,375177.195,170440.448,72961,Buildings,375174.641,170440.038,2.55400000000373,0.410000000003492,2.58669982797036
111,375177.195,170440.448,72957,Buildings,375174.641,170440.038,2.55400000000373,0.410000000003492,2.58669982797036
112,375255.576,172667.018,72998,Buildings,375253.491,172663.923,2.08500000002095,3.09500000000116,3.7317891151691
113,375666.174,166911.493,177713,Buildings,375667.1,166910.45,-0.925999999977648,1.04299999997602,1.39474908134352
114,375392.188,169557.253,24376,Buildings,375392.49,169557.8,-0.301999999966938,-0.546999999991385,0.624830376958904
115,375151.478,170480.256,67686,Buildings,375148.75,170480.17,2.72800000000279,0.0859999999811407,2.72935523521802
116,375184.922,173047.089,82697,Buildings,375182.799,173046.385,2.12300000002142,0.703999999997905,2.23668169395826
117,375727.074,166538.381,62883,Buildings,375725,166538.25,2.07400000002235,0.130999999993946,2.07813305639729
118,375727.074,166538.381,62887,Buildings,375725,166538.25,2.07400000002235,0.130999999993946,2.07813305639729
119,376150.049,168122.883,110167,Buildings,376148.04,168122.54,2.00900000002002,0.342999999993481,2.03807016564101
120,375517.281,169584.833,82254,Buildings,375515.41,169583.96,1.87100000004284,0.87300000002142,2.06464766974845
121,375517.281,169584.833,82258,Buildings,375515.41,169583.96,1.87100000004284,0.87300000002142,2.06464766974845
122,375079.409,170462.36,75558,Buildings,375077.45,170461.57,1.95899999997346,0.789999999979045,2.1122928300458
123,375246.009,173093.155,72892,Buildings,375244.46,173092.4,1.54899999999907,0.755000000004657,1.72320225162462
124,375454.839,171431.338,103710,Buildings,375453.81,171430.95,1.02899999998044,0.387999999977183,1.09972041898932
125,375174.106,173097.035,82489,Buildings,375171.88,173096.55,2.22600000002421,0.485000000015134,2.27822321121581
126,375116.685,166416.536,53096,Buildings,375115,166414.45,1.68499999999767,2.08599999998114,2.68153333000235
127,375735.912,166682.241,63103,Buildings,375734.05,166680.95,1.86200000002282,1.29099999999744,2.26577249521623
128,375877.879,168411.22,107763,Buildings,375879.541,168409.435,-1.66200000001118,1.78500000000349,2.43894833894644
129,375149.242,170276.131,72954,Buildings,375146.68,170276.23,2.56200000003446,-0.099000000016531,2.56391205000871
130,375438.183,171478.106,103717,Buildings,375436.724,171477.964,1.45900000003166,0.141999999992549,1.46589392525185
131,375275.426,173071.921,82449,Buildings,375275.26,173073.44,0.165999999968335,-1.51900000000023,1.52804352031943
132,375640.993,166744.229,97038,Buildings,375640.16,166744.09,0.833000000042375,0.138999999995576,0.844517613830148
133,375892.191,168410.393,110034,Buildings,375894.53,168411.84,-2.33900000003632,-1.44699999998556,2.75040542468345
134,375700.891,171503.681,103787,Buildings,375699.269,171503.747,1.62200000003213,-0.0659999999916181,1.62334223135577
135,375684.076,166847.624,59652,Buildings,375681.78,166846.77,2.29599999997299,0.854000000021188,2.44967997908138
136,375138.914,170445.893,72959,Buildings,375135.963,170445.701,2.95100000000093,0.192000000010012,2.95723942216543
137,375246.706,172672.405,72996,Buildings,375247.898,172673.095,-1.19199999998091,-0.690000000002328,1.3773031619646
138,375692.629,166477.749,156961,Buildings,375691.15,166477.7,1.47899999999208,0.0489999999990687,1.47981147447115
139,375392.461,167573.112,110529,Buildings,375392.84,167573.93,-0.379000000015367,-0.817999999999302,0.901534802439986
140,375392.461,167573.112,110541,Buildings,375392.84,167573.93,-0.379000000015367,-0.817999999999302,0.901534802439986
141,375388.528,169574.985,82233,Buildings,375387.99,169577.2,0.538000000000466,-2.21500000002561,2.27940101783648
142,375064.637,170465.23,67753,Buildings,375061.85,170464.97,2.78700000001118,0.260000000009313,2.79910146298185
143,375146.603,173092.349,132369,Buildings,375147.499,173092.91,-0.896000000007916,-0.561000000016065,1.05713622586316
144,375146.603,173092.349,132373,Buildings,375147.499,173092.91,-0.896000000007916,-0.561000000016065,1.05713622586316
145,375734.346,166625.305,156877,Buildings,375732.25,166624.35,2.09600000001956,0.954999999987194,2.30331087785768
146,376019.123,168381.477,110163,Buildings,376017.07,168381.45,2.05300000001444,0.0270000000018626,2.05317753739402
147,375483.93,169577.98,82251,Buildings,375481.99,169576,1.94000000000233,1.98000000001048,2.7720028860105
148,375128.437,170513.684,67670,Buildings,375130.29,170513.38,-1.85300000000279,0.304000000003725,1.87777128533073
149,375296.821,173100.94,72932,Buildings,375295.8,173100.04,1.02100000000792,0.899999999994179,1.36104408451956
150,375430.027,171457.319,103724,Buildings,375428.3,171456.66,1.7270000000135,0.658999999985099,1.84846152246321
151,375247.826,173069.377,120948,Buildings,375245.65,173068.95,2.17599999997765,0.426999999996042,2.21749971812836
152,375108.605,166409.777,53095,Buildings,375106.9,166409.1,1.70499999995809,0.676999999996042,1.83449011985667
153,375108.605,166409.777,53099,Buildings,375106.9,166409.1,1.70499999995809,0.676999999996042,1.83449011985667
154,375719.572,166690.455,156848,Buildings,375723.2,166689.85,-3.62800000002608,0.604999999981374,3.67809855770161
155,375890.666,168383.233,107643,Buildings,375888.549,168381.864,2.11700000002747,1.36900000000605,2.52108111732505
156,375183.764,170285.588,35632,Buildings,375182.38,170284.79,1.38400000002002,0.797999999980675,1.59757941900382
157,375688.921,171468.117,32529,Buildings,375688.05,171467.99,0.870999999984633,0.127000000007683,0.880210202153544
158,375118.432,172740.492,132457,Buildings,375116.85,172739.86,1.58199999999488,0.63200000001234,1.70356919436793
159,375396.317,166221.115,95885,Buildings,375394.87,166221.67,1.44699999998556,-0.555000000022119,1.54978514639378
160,375396.317,166221.115,117687,Buildings,375394.87,166221.67,1.44699999998556,-0.555000000022119,1.54978514639378
161,375628.803,166765.282,116559,Buildings,375627.31,166764.43,1.49300000001676,0.852000000013504,1.71899767308541
162,375628.803,166765.282,62755,Buildings,375627.31,166764.43,1.49300000001676,0.852000000013504,1.71899767308541
163,375628.803,166765.282,116555,Buildings,375627.31,166764.43,1.49300000001676,0.852000000013504,1.71899767308541
164,375890.243,168453.113,126813,Buildings,375888.736,168452.415,1.50700000004144,0.698000000003958,1.66079890418149
165,375249.712,172666.946,72997,Buildings,375248.011,172663.856,1.70100000000093,3.08999999999651,3.52725119604226
166,375558.881,166387.558,51720,Buildings,375557.35,166387.35,1.53100000001723,0.207999999984168,1.54506472357833
167,375656.193,166917.044,156268,Buildings,375654.65,166916.95,1.54300000000512,0.0939999999827705,1.5458606017402
168,375132.542,170467.796,72945,Buildings,375129.95,170467.67,2.59200000000419,0.12599999998929,2.59506069293553
169,375186.182,173041.409,82696,Buildings,375184.673,173039.527,1.50899999996182,1.88200000001234,2.41226138714925
170,375754.805,166542.376,156888,Buildings,375753.15,166540.95,1.65499999996973,1.42599999997765,2.18460545633212
171,376163.9,168128.451,110169,Buildings,376161.82,168128.5,2.0800000000163,-0.0489999999990687,2.08057708342366
172,376163.9,168128.451,110165,Buildings,376161.82,168128.5,2.0800000000163,-0.0489999999990687,2.08057708342366
173,375511.406,169581.689,82257,Buildings,375509.71,169580.86,1.69599999999627,0.829000000027008,1.88776508073228
174,375097.445,170465.072,75559,Buildings,375095.15,170464.77,2.2949999999837,0.301999999996042,2.31478487119706
175,375097.445,170465.072,32679,Buildings,375095.15,170464.77,2.2949999999837,0.301999999996042,2.31478487119706
176,375097.445,170465.072,75551,Buildings,375095.15,170464.77,2.2949999999837,0.301999999996042,2.31478487119706
177,375263.356,173084.185,72890,Buildings,375261.2,173083.61,2.15600000001723,0.575000000011642,2.23135855480191
178,375460.154,171430.976,103711,Buildings,375458.61,171430.55,1.54399999999441,0.426000000006752,1.60169035708794
179,375161.481,173105.661,132371,Buildings,375160.472,173106.221,1.00900000002002,-0.559999999997672,1.15398483527202
180,375735.961,166664.209,63115,Buildings,375735.7,166664.05,0.260999999998603,0.159000000014203,0.305617407887357
181,375865.808,168403.95,107765,Buildings,375863.73,168403.36,2.07800000003772,0.590000000025611,2.1601351809984
182,375134.881,170269.832,72952,Buildings,375132.38,170269.13,2.50099999998929,0.701999999990221,2.59765374904599
183,375141.228,170515.635,67667,Buildings,375138.72,170515.61,2.50800000003073,0.0250000000232831,2.50812459821184
184,375438.485,171472.529,103716,Buildings,375437.387,171472.685,1.09799999999814,-0.155999999988126,1.1090266002185
185,375438.485,171472.529,103720,Buildings,375437.387,171472.685,1.09799999999814,-0.155999999988126,1.1090266002185
186,375286.495,173074.437,72831,Buildings,375284.96,173074.4,1.53499999997439,0.0370000000111759,1.53544586355957
187,375286.495,173074.437,72835,Buildings,375284.96,173074.4,1.53499999997439,0.0370000000111759,1.53544586355957
188,375144.952,166432.502,53102,Buildings,375143.92,166431.78,1.03200000000652,0.722000000008848,1.25948719724586
189,375660.709,166703.822,96956,Buildings,375658.35,166702.8,2.35899999999674,1.02199999999721,2.570868530279
190,375898.407,168412.132,110034,Buildings,375894.53,168411.84,3.87699999997858,0.292000000015832,3.88798058120706
191,375204.745,170288.179,35626,Buildings,375201.545,170286.514,3.20000000001164,1.66500000000815,3.60724617958099
192,375204.745,170288.179,35630,Buildings,375201.545,170286.514,3.20000000001164,1.66500000000815,3.60724617958099
193,375705.306,171505.898,103786,Buildings,375703.532,171505.682,1.77399999997579,0.215999999985797,1.78710156395991
194,375705.306,171505.898,103790,Buildings,375703.532,171505.682,1.77399999997579,0.215999999985797,1.78710156395991
195,375097.046,172734.673,132467,Buildings,375097.25,172732.26,-0.204000000027008,2.41300000000047,2.42160793689095
196,375681.193,166842.7,59653,Buildings,375679.2,166841.9,1.99300000001676,0.800000000017462,2.14756815959232
197,375174.296,170453.29,72958,Buildings,375171.682,170453.533,2.6140000000014,-0.24299999998766,2.62527046225742
198,375260.281,172678.59,72989,Buildings,375258.552,172678.626,1.72899999999208,-0.0359999999927823,1.72937474249282
199,375689.504,166485.845,156964,Buildings,375691.24,166486.22,-1.73599999997532,-0.375,1.7760408215788
200,375409.095,167550.379,110402,Buildings,375408.19,167547.99,0.904999999969732,2.38899999999558,2.55467140742681
201,375381.362,169567.066,82269,Buildings,375379.22,169566.33,2.14200000005076,0.736000000004424,2.26491942466481
202,375381.362,169567.066,24374,Buildings,375379.22,169566.33,2.14200000005076,0.736000000004424,2.26491942466481
203,375058.385,170466.659,67752,Buildings,375055.35,170466.07,3.0350000000326,0.589000000007218,3.09162513901772
204,375742.491,166608.997,156878,Buildings,375740.5,166607.9,1.99099999997998,1.09700000000885,2.27321138479018
205,375742.491,166608.997,156874,Buildings,375740.5,166607.9,1.99099999997998,1.09700000000885,2.27321138479018
206,376021.577,168391.321,110154,Buildings,376019.29,168390.03,2.28700000001118,1.29099999999744,2.62622352438716
207,376021.577,168391.321,110164,Buildings,376019.29,168390.03,2.28700000001118,1.29099999999744,2.62622352438716
208,375492.418,169567.419,24381,Buildings,375490.09,169565.3,2.32799999997951,2.11900000000605,3.14797474575802
209,375094.717,170481.339,75556,Buildings,375092.45,170482.27,2.26699999999255,-0.930999999982305,2.45072438269449
210,375094.717,170481.339,32674,Buildings,375092.45,170482.27,2.26699999999255,-0.930999999982305,2.45072438269449
211,375274.566,173093.767,72937,Buildings,375272.52,173092.63,2.04599999997299,1.13699999998789,2.34070181780208
212,375274.566,173093.767,72931,Buildings,375272.52,173092.63,2.04599999997299,1.13699999998789,2.34070181780208
213,375429.154,171446.828,103725,Buildings,375427.71,171446.65,1.44399999995949,0.178000000014435,1.45492955152067
214,375214.82,173058.723,72969,Buildings,375212.75,173057.55,2.07000000000698,1.17300000000978,2.3792496716511
215,375086.774,166463.201,61189,Buildings,375085.05,166462.2,1.72399999998743,1.00099999998929,1.99353379703862
216,375721.505,166682.582,63104,Buildings,375719.4,166681.1,2.10499999998137,1.48199999998906,2.57436380488251
217,375885.864,168385.783,24836,Buildings,375883.43,168384.86,2.43400000000838,0.923000000009779,2.60312984694557
218,375170.187,170294.568,35635,Buildings,375168.142,170295.032,2.0449999999837,-0.464000000007218,2.09697901752498
219,375704.171,171464.302,103792,Buildings,375703.65,171464.39,0.520999999949709,-0.088000000017928,0.528379598348339
220,375384.572,166212.204,51781,Buildings,375383.6,166211.1,0.972000000008848,1.10399999999208,1.47091808065566
221,375623.857,166759.253,62752,Buildings,375622.15,166758.65,1.70699999999488,0.603000000002794,1.8103750992504
222,375623.857,166759.253,62756,Buildings,375622.15,166758.65,1.70699999999488,0.603000000002794,1.8103750992504
223,375897.376,168434.756,110024,Buildings,375894.85,168434.48,2.52600000001257,0.275999999983469,2.54103364795793
224,375092.786,172733.456,132465,Buildings,375093.45,172733.66,-0.663999999989755,-0.203999999997905,0.694630837197385
225,375560.331,166364.328,178808,Buildings,375558.95,166364.85,1.38099999999395,-0.521999999997206,1.47636208295268
226,375661.505,166927.64,156267,Buildings,375659.85,166927,1.65500000002794,0.64000000001397,1.77443653031332
227,375661.505,166927.64,156271,Buildings,375659.85,166927,1.65500000002794,0.64000000001397,1.77443653031332
228,375135.719,170455.045,72946,Buildings,375132.85,170454.37,2.86900000000605,0.675000000017462,2.94733540677988
229,375174.172,173043.929,82694,Buildings,375172.805,173043.654,1.36700000002747,0.274999999994179,1.39438660351852
230,375174.172,173043.929,82698,Buildings,375172.805,173043.654,1.36700000002747,0.274999999994179,1.39438660351852
231,375700.502,166490.047,60148,Buildings,375698.6,166490.8,1.90200000000186,-0.752999999996973,2.04563266497251
232,376162.18,168120.786,110168,Buildings,376160.61,168119.63,1.57000000000698,1.15599999998813,1.94967587049604
233,375507.824,169602.747,82255,Buildings,375506.11,169601.26,1.71400000003632,1.48699999999371,2.26913309440099
234,375061.271,170483.438,67751,Buildings,375058.15,170482.8,3.12099999998463,0.638000000006286,3.1855431247924
235,375249.488,173080.076,72889,Buildings,375248.49,173079.59,0.99800000002142,0.486000000004424,1.11004504415229
236,375249.488,173080.076,72893,Buildings,375248.49,173079.59,0.99800000002142,0.486000000004424,1.11004504415229
237,375468.596,171431.356,103714,Buildings,375467.71,171430.45,0.885999999998603,0.905999999988126,1.26721426758698
238,375147.071,173100.377,132372,Buildings,375145.73,173100.363,1.3410000000149,0.0139999999955762,1.34107307781487
239,375753.384,166640.941,63112,Buildings,375751.75,166640.25,1.63400000002002,0.690999999991618,1.77410174456085
240,375880.84,168394.779,107766,Buildings,375877.53,168393.76,3.30999999999767,1.01900000000023,3.46330203707171
241,375880.84,168394.779,107758,Buildings,375877.53,168393.76,3.30999999999767,1.01900000000023,3.46330203707171
242,375490.998,169585.461,82252,Buildings,375489.99,169583.8,1.00800000003073,1.66100000002189,1.94293206266577
243,375139.248,170500.855,67678,Buildings,375136.79,170500.88,2.45800000004238,-0.0249999999941792,2.45812713263737
244,375139.248,170500.855,67666,Buildings,375136.79,170500.88,2.45800000004238,-0.0249999999941792,2.45812713263737
245,375298.525,173120.525,82497,Buildings,375296.96,173119.68,1.56500000000233,0.845000000001164,1.77855278246367
246,375298.525,173120.525,82501,Buildings,375296.96,173119.68,1.56500000000233,0.845000000001164,1.77855278246367
247,375426.666,171476.358,103718,Buildings,375425.24,171476.417,1.42600000003586,-0.0589999999792781,1.4272200251187
248,375277.105,173063.776,72833,Buildings,375274.68,173063.44,2.42499999998836,0.336000000010245,2.44816686521781
249,375151.059,166423.475,53101,Buildings,375149.3,166423.6,1.75900000002002,-0.125,1.76343585085209
250,375670.539,166670.355,96958,Buildings,375668.6,166669.55,1.93900000001304,0.805000000022119,2.09946326476225
251,375893.033,168401.165,24546,Buildings,375892.33,168401.36,0.702999999979511,-0.194999999977881,0.729543692977032
252,375893.033,168401.165,24550,Buildings,375892.33,168401.36,0.702999999979511,-0.194999999977881,0.729543692977032
253,375177.284,170295.242,35633,Buildings,375175.58,170295.99,1.7039999999688,-0.747999999992317,1.8609459959607
254,375711.474,171492.607,103789,Buildings,375709.75,171491.99,1.72399999998743,0.61699999999837,1.83108301285186
255,375099.146,172729.182,132468,Buildings,375098.25,172729.46,0.896000000007916,-0.277999999991152,0.93813645063459
